timestamp,ax,ay,az,gx,gy,gz
1710000210.93,-1.5179,-0.6609,6.553,0.00491,0.00331,-0.01155
1710000210.94,-1.5588,-0.6448,7.068,-0.00229,-0.00619,-0.01666
1710000210.95,-1.0893,-0.6409,7.6694,0.00876,-0.00819,-0.00607
1710000210.96,-0.8495,-0.438,7.6257,0.00977,-0.00211,0.01382
1710000210.97,-0.8949,-0.3049,7.9538,0.00246,-0.00105,-0.00836
1710000210.98,-0.6502,-0.0649,8.9905,-0.01199,-0.0051,-0.00575
1710000210.99,-0.1449,0.2007,9.632,0.01266,0.01337,-0.01232
1710000211.0,-0.0999,0.1639,9.7285,-0.00557,0.00479,-0.00589
1710000211.01,0.0731,0.3655,10.4197,0.00998,0.00735,-0.0085
1710000211.02,0.4856,0.525,10.9585,0.00459,0.00952,-0.01082
1710000211.03,1.0071,0.5297,11.5952,-0.00895,-0.00428,-0.00151
1710000211.04,0.9483,0.7341,11.6402,0.00371,0.01763,-0.00826
1710000211.05,1.1163,0.8673,12.2311,-0.00485,0.00758,-0.01345
1710000211.06,1.2866,0.8315,12.3065,-0.00524,0.00526,0.00735
1710000211.07,1.2803,0.794,12.7848,0.01374,-0.01177,0.01279
1710000211.08,1.2994,0.6935,13.1067,-0.01222,-0.00921,0.00371
1710000211.09,1.4488,0.7167,12.853,0.0011,0.00536,0.01635
1710000211.1,1.2162,0.5785,12.4932,0.00978,-0.01041,-0.00324
1710000211.11,1.2547,0.4972,12.6381,0.00092,-0.00478,-0.00111
1710000211.12,1.1953,0.426,11.9993,-0.00849,0.00165,0.00285
1710000211.13,1.0127,0.2842,11.817,0.0058,-0.00339,0.00738
1710000211.14,0.7015,0.2643,11.1,-0.00498,0.0077,0.01548
1710000211.15,0.2838,-0.0475,10.4713,-0.00336,0.0096,0.01571
1710000211.16,0.1263,-0.0999,10.034,-0.02046,-0.01041,0.0081
1710000211.17,-0.0424,-0.3304,9.0811,0.00994,-0.00415,0.03414
1710000211.18,-0.2799,-0.5102,8.8472,0.00645,-0.00288,0.00581
1710000211.19,-0.6796,-0.4787,8.9609,0.00674,-0.00222,0.00115
1710000211.2,-0.9873,-0.5986,7.4828,-0.0092,0.00346,-0.01222
1710000211.21,-1.081,-0.779,7.309,-0.01111,-0.02539,-0.00074
1710000211.22,-1.3196,-1.0845,7.6253,0.0049,-0.00029,0.00071
1710000211.23,-1.5474,-0.6856,6.8288,0.0019,-0.02445,0.01305
1710000211.24,-1.4274,-0.7173,6.7825,0.01931,0.00537,-0.00285
1710000211.25,-1.4972,-0.6488,6.8069,0.00635,-0.00468,-0.0058
1710000211.26,-1.6396,-0.5857,6.5335,-0.00886,0.00159,-0.00071
1710000211.27,-1.4894,-0.6221,7.2294,-0.00962,-0.0026,0.00078
1710000211.28,-1.2949,-0.5603,7.2529,0.00285,0.0093,0.007
1710000211.29,-1.3221,-0.5744,7.4961,0.00683,-0.0072,0.01508
1710000211.3,-0.9907,-0.2444,8.2354,0.01129,-0.00273,-0.01169
1710000211.31,-0.5439,-0.1564,8.2665,0.00385,0.00593,0.01442
1710000211.32,-0.4465,-0.0394,9.0716,-0.00624,0.02084,-0.00735
1710000211.33,-0.214,0.0521,9.4186,-0.00431,-0.0075,0.01301
1710000211.34,0.3504,0.2273,9.9349,-0.01214,0.01113,0.00537
1710000211.35,0.516,0.3264,11.1376,0.01214,-0.01231,-0.00449
1710000211.36,0.8269,0.6747,11.2805,0.00057,-0.00763,-0.00335
1710000211.37,0.8383,0.7809,11.9118,-0.03107,0.01628,-0.00903
1710000211.38,1.1131,0.6653,12.0176,0.00585,0.00188,-0.02018
1710000211.39,1.3128,0.9061,12.2331,-0.00038,0.00024,-0.00457
1710000211.4,1.4606,0.8102,12.0398,-0.00526,-0.00386,0.0021
1710000211.41,1.831,0.9347,12.7229,0.00256,-0.00562,-0.00682
1710000211.42,1.5097,0.8076,12.4724,0.00244,-0.00495,-0.00884
1710000211.43,1.6154,0.7447,12.7346,0.00697,0.01192,-0.00993
1710000211.44,1.7005,0.6154,12.2659,0.00414,-0.01001,-0.01755
1710000211.45,1.4709,0.4072,12.3306,0.00322,-0.01152,-0.00428
1710000211.46,1.0504,0.2188,12.2753,-0.00393,-0.00869,0.01369
1710000211.47,0.9759,0.2304,11.9827,0.00953,-0.00348,0.00477
1710000211.48,0.5713,0.052,10.9785,-0.0202,-0.01991,0.00784
1710000211.49,0.2752,0.1709,10.3699,0.00273,-0.01066,0.00536
1710000211.5,0.1262,-0.1616,9.6698,-0.01134,0.00311,0.00875
1710000211.51,-0.1485,-0.4599,9.0915,-0.00241,0.00354,0.00888
1710000211.52,-0.4761,-0.5096,8.5219,0.00564,0.0128,-0.00807
1710000211.53,-0.8289,-0.646,8.499,-0.00356,0.00252,0.01405
1710000211.54,-1.0993,-0.6995,7.678,-0.00221,0.00625,-0.01956
1710000211.55,-1.3945,-0.8884,7.815,0.00822,0.01252,-0.01177
1710000211.56,-1.3329,-0.7014,6.9098,-0.0127,-0.00381,0.00562
1710000211.57,-1.4174,-0.8386,6.8761,0.00752,0.01041,-0.00276
1710000211.58,-1.3725,-0.7122,6.5623,-0.00205,0.00541,-0.00398
1710000211.59,-1.707,-0.789,6.9401,0.0136,-0.00197,-0.00901
1710000211.6,-1.411,-0.6936,6.9163,-0.00801,0.00808,0.00815
1710000211.61,-1.3448,-0.4965,7.1744,0.00541,-0.01442,0.01523
1710000211.62,-1.1644,-0.6453,7.4365,0.00447,-0.00094,-0.00986
1710000211.63,-0.7693,-0.2063,8.0091,-0.01823,-0.0012,-0.01031
1710000211.64,-0.5304,-0.014,8.4988,0.00301,0.00936,0.03148
1710000211.65,-0.3112,0.1337,9.0492,0.00632,0.00052,0.00808
1710000211.66,-0.1739,0.0687,9.2459,-0.00516,0.00425,-0.00597
1710000211.67,0.0658,0.3141,10.0626,0.01335,0.0093,0.00946
1710000211.68,0.5536,0.3744,10.4566,-0.01267,-0.00037,0.01434
1710000211.69,0.8952,0.3907,11.3531,-0.01188,-0.01707,0.00734
1710000211.7,1.1215,0.6494,11.6228,-0.00608,0.00099,0.00792
1710000211.71,1.1668,0.5733,12.057,-0.00838,-0.01106,-0.00321
1710000211.72,1.2725,0.8319,12.2876,0.00321,0.00135,0.00908
1710000211.73,1.4984,0.8795,12.4366,0.00744,0.00175,0.01042
1710000211.74,1.5867,0.9242,12.7716,-0.0122,0.01294,-0.00302
1710000211.75,1.44,0.8155,13.055,-0.00529,0.00028,-0.00819
1710000211.76,1.4446,0.6651,12.603,-0.00341,-0.00207,-0.00098
1710000211.77,1.8518,0.6047,12.8633,0.00418,-0.00612,-0.00503
1710000211.78,1.2064,0.5309,12.4569,-0.01223,0.00194,0.00412
1710000211.79,1.2212,0.5416,11.5909,-0.01318,0.01136,-0.0227
1710000211.8,0.8045,0.4053,11.3902,-0.00025,-0.01106,0.00264
1710000211.81,0.62,0.1031,11.545,0.00247,0.00541,0.00505
1710000211.82,0.2347,0.0594,10.5318,0.00836,-0.00421,-0.01326
1710000211.83,-0.0437,-0.2396,9.8176,0.02455,-0.00214,0.01508
1710000211.84,-0.0954,-0.2867,9.2596,-0.00635,-0.00783,-0.00402
1710000211.85,-0.3888,-0.496,8.8557,-0.00782,-0.01031,-0.00074
1710000211.86,-0.4466,-0.551,8.5484,0.00452,0.00204,0.02682
1710000211.87,-0.9522,-0.7515,7.8302,0.00162,0.00144,0.00419
1710000211.88,-1.1324,-0.8816,7.3434,0.01029,-0.0016,-0.00929
1710000211.89,-1.3209,-0.9083,6.728,-0.00395,0.00407,0.01076
1710000211.9,-1.5725,-0.7416,6.7749,-0.00831,-0.01322,0.02045
1710000211.91,-1.3998,-0.8993,6.694,0.00779,0.0023,0.01158
1710000211.92,-1.5224,-0.782,6.8802,0.0007,0.00543,0.01005
1710000211.93,-1.6682,-0.5924,6.9854,0.01063,-0.00723,0.00089
1710000211.94,-1.1911,-0.4788,7.3833,0.00048,0.00139,0.00749
1710000211.95,-1.2997,-0.5773,7.1449,0.00146,0.00814,0.01327
1710000211.96,-0.9772,-0.5909,7.7831,-0.01636,-0.00804,-0.00098
1710000211.97,-0.7488,-0.2903,8.2346,-0.00765,0.00595,0.00962
1710000211.98,-0.5207,-0.0415,8.5056,0.00834,-0.00126,0.01746
1710000211.99,-0.4317,0.1561,9.4304,0.02115,0.00527,-0.00813
1710000212.0,0.2094,0.1184,10.1508,0.01469,0.0001,0.0033
1710000212.01,0.1718,0.1988,10.3769,0.01741,-0.01167,0.00747
1710000212.02,0.1838,0.4104,10.8189,-0.00167,-0.00397,0.00916
1710000212.03,0.931,0.5572,11.7163,0.00464,-0.00063,0.01061
1710000212.04,1.1492,0.9043,11.951,0.00343,-0.01532,0.00208
1710000212.05,1.0343,0.7683,11.994,-0.00499,0.02207,0.0052
1710000212.06,1.3564,0.8571,12.4857,0.00041,-0.0029,-0.00134
1710000212.07,1.6149,0.9091,12.6434,0.00254,0.00024,-0.00238
1710000212.08,1.7088,0.7327,12.6349,-0.00847,-0.00309,0.00266
1710000212.09,1.58,0.7387,12.6265,0.00428,-0.00895,-0.00308
1710000212.1,1.5506,0.6791,12.5293,0.00501,0.00254,0.0084
1710000212.11,1.422,0.6165,12.6011,-0.0082,0.0014,-0.01349
1710000212.12,1.1352,0.4253,12.0627,-0.00852,-0.02324,-0.00904
1710000212.13,0.7928,0.4094,11.7395,-0.00036,-0.00254,0.00029
1710000212.14,0.6835,0.2714,11.4488,0.00189,0.00212,0.02038
1710000212.15,0.6322,-0.017,10.6773,-0.0061,-0.0085,-0.0269
1710000212.16,0.3552,-0.0629,9.9455,0.01409,-0.01496,-0.00532
1710000212.17,-0.0637,-0.245,9.8105,0.02766,0.01019,-0.01632
1710000212.18,-0.423,-0.1529,8.9878,0.03507,-0.00172,0.01786
1710000212.19,-0.3785,-0.4497,8.889,-0.004,-0.01796,-0.0041
1710000212.2,-0.8631,-0.6019,8.2484,-0.00482,0.00415,-0.01122
1710000212.21,-0.9978,-0.7759,7.7289,-0.00793,-0.01149,0.00878
1710000212.22,-1.4475,-0.8754,7.3223,0.00898,0.01565,0.01002
1710000212.23,-1.4031,-0.7449,7.2452,-0.00845,-0.00502,-0.00288
1710000212.24,-1.3105,-0.9659,6.913,0.00599,-0.01997,0.01127
1710000212.25,-1.7054,-0.6019,6.3757,0.00582,0.0125,0.01149
1710000212.26,-1.4792,-0.9124,6.8428,0.01178,-0.0002,0.01162
1710000212.27,-1.3333,-0.7265,7.135,0.00911,-0.00647,-0.01313
1710000212.28,-1.0522,-0.4186,7.0762,0.0037,0.00136,-0.00515
1710000212.29,-0.9471,-0.3988,8.1415,-0.003,0.00498,-0.00119
1710000212.3,-0.6277,-0.2397,8.0174,0.00881,0.01901,-0.00789
1710000212.31,-0.5139,-0.1802,8.645,0.01528,-0.00604,0.00229
1710000212.32,-0.2396,0.0262,9.2984,0.00241,-0.00893,-0.01394
1710000212.33,-0.2375,0.2564,9.7425,0.00318,0.028,0.00977
1710000212.34,0.0404,0.2471,10.1647,-0.01359,-0.01235,0.0131
1710000212.35,0.7156,0.4348,10.8172,-0.00715,-0.00161,-0.01627
1710000212.36,0.6546,0.5759,11.2166,-0.00668,-0.00628,0.0293
1710000212.37,0.8749,0.6422,11.7034,-0.00492,-0.00918,0.00472
1710000212.38,0.8096,0.8147,11.8921,0.01703,-0.00449,0.00779
1710000212.39,1.4735,0.8296,12.3869,-0.00407,-0.0088,0.01231
1710000212.4,1.2587,0.7895,12.4226,0.00237,0.00375,0.00311
1710000212.41,1.3651,0.6173,12.7854,-0.0006,-0.00028,-0.00478
1710000212.42,1.6612,0.8661,12.7227,0.00625,-0.00344,-0.0026
1710000212.43,1.1216,0.5891,12.8161,-0.005,0.00415,0.01082
1710000212.44,1.5611,0.7685,12.2254,-0.01446,-0.01895,0.00338
1710000212.45,1.0891,0.3949,12.0514,0.01069,-0.00021,-0.01789
1710000212.46,1.0048,0.3763,11.6796,0.00353,-0.00368,0.0103
1710000212.47,0.6874,0.2735,11.4145,0.00986,-0.00102,-0.00923
1710000212.48,0.3527,0.0419,10.8654,0.01127,0.00464,-0.0053
1710000212.49,0.1672,-0.0578,10.5915,-0.00784,0.00222,0.00379
1710000212.5,-0.1241,-0.2647,9.8184,0.00283,0.01115,0.02118
1710000212.51,-0.4657,-0.1865,9.2479,-0.00737,-0.00278,0.02745
1710000212.52,-0.3208,-0.4809,8.4946,-0.02247,-0.00077,-0.00666
1710000212.53,-0.9492,-0.6208,8.1448,-0.00543,0.00311,0.008
1710000212.54,-1.3099,-0.6711,7.4895,-0.0072,-0.01624,0.00733
1710000212.55,-1.5232,-0.644,7.4817,0.00766,0.01345,-0.01047
1710000212.56,-1.2919,-0.7532,7.2617,-0.00218,0.00525,0.01185
1710000212.57,-1.713,-0.7807,6.6027,0.0066,-0.00534,-0.01568
1710000212.58,-1.5238,-0.9211,6.8248,0.00638,-0.00302,0.02236
1710000212.59,-1.1927,-0.6131,6.8128,-0.01175,0.00924,-0.01536
1710000212.6,-1.3993,-0.6188,7.1977,-0.01053,-0.00656,-0.00157
1710000212.61,-1.2658,-0.6004,6.9812,0.00442,0.00963,0.00986
1710000212.62,-1.2352,-0.4055,7.3465,-0.0128,0.01106,0.01155
1710000212.63,-0.9581,-0.1659,7.9505,-0.00755,-0.00521,-0.00239
1710000212.64,-0.755,-0.0895,8.2672,0.01107,-0.00909,0.00859
1710000212.65,-0.4172,0.1855,8.7959,-0.0015,0.01063,0.00223
1710000212.66,0.0606,0.2262,9.3432,-0.01988,0.00657,0.01721
1710000212.67,0.0301,0.091,10.1029,-0.01417,0.00052,-0.00201
1710000212.68,0.2548,0.5451,10.7833,0.01213,0.00208,0.0014
1710000212.69,0.6273,0.365,11.0708,0.00658,-0.00314,0.0061
1710000212.7,1.0257,0.7756,11.5192,-0.00533,0.00132,-0.00648
1710000212.71,1.0427,0.8075,12.1298,0.00224,0.00943,0.00674
1710000212.72,1.3065,0.94,12.3843,0.00918,0.01034,-0.00163
1710000212.73,1.4714,0.8419,12.6311,-0.00914,0.00928,-0.01343
1710000212.74,1.7963,0.8237,12.9836,0.00472,-0.00171,-0.00201
1710000212.75,1.6384,0.8881,12.5967,-0.00862,-0.01159,0.0027
1710000212.76,1.3425,0.5888,12.7042,0.00439,0.0225,-0.00149
1710000212.77,1.066,0.6276,12.4032,0.01074,-0.01152,-0.0114
1710000212.78,1.289,0.4956,12.2357,0.01207,0.00246,0.01275
1710000212.79,0.9877,0.3523,11.7419,-0.00199,0.00024,-0.01239
1710000212.8,0.8088,0.2009,11.4977,0.00737,0.01838,-0.00328
1710000212.81,0.4893,0.1273,11.1614,0.00483,0.01386,-0.01199
1710000212.82,0.2972,0.0329,10.0298,-0.00553,-0.02214,-0.01462
1710000212.83,0.0154,-0.0392,9.9331,-0.01293,-0.0173,0.00401
1710000212.84,-0.2054,-0.3588,9.416,0.01292,0.01374,0.00111
1710000212.85,-0.5644,-0.4978,8.8278,-0.00022,0.00821,-0.01769
1710000212.86,-0.8302,-0.8575,8.0296,-0.0023,-0.00731,-0.01329
1710000212.87,-0.8766,-0.5229,8.0888,0.00528,0.00293,0.006
1710000212.88,-1.1562,-0.8754,7.687,0.02126,-0.00284,-0.00286
1710000212.89,-1.3138,-0.7356,7.4098,-0.02069,-0.00262,0.01347
1710000212.9,-1.434,-0.7707,6.8451,0.01902,0.00492,0.00397
1710000212.91,-1.6224,-0.6888,6.8681,-0.00125,0.00512,-0.00986
1710000212.92,-1.2815,-0.8359,6.67,0.00105,-0.00271,0.0147
1710000212.93,-1.148,-0.624,6.6898,-0.00975,-0.00436,-0.0004
1710000212.94,-1.1715,-0.428,6.8706,-0.01579,-0.005,0.01583
1710000212.95,-1.4782,-0.4561,7.4231,0.00461,-0.00542,-0.00287
1710000212.96,-1.1261,-0.4385,7.9235,-0.00346,-0.0117,-0.00266
1710000212.97,-0.6975,-0.3566,8.4598,-0.00594,0.01011,0.00672
1710000212.98,-0.6647,0.0874,8.6957,-0.00873,0.0273,0.01546
1710000212.99,-0.3862,0.0451,9.1114,-0.01832,-0.00108,-0.00241
1710000213.0,-0.2057,0.2124,9.7907,-0.00144,-0.00088,0.00924
1710000213.01,0.2267,0.6283,10.5664,0.0013,0.0292,0.0003
1710000213.02,0.429,0.5935,11.2389,0.00702,-0.01557,-0.00178
1710000213.03,0.4451,0.7237,11.6529,0.00228,-0.0064,-0.00034
1710000213.04,1.1995,0.8597,12.0794,0.00037,0.0035,-0.00444
1710000213.05,1.276,0.6013,12.5094,-0.01092,-0.0017,-0.00572
1710000213.06,1.1569,0.9457,12.5392,0.00924,-0.0069,0.02569
1710000213.07,1.5831,0.9661,12.7721,-0.00356,0.02053,-0.00212
1710000213.08,1.5161,0.733,13.0161,0.00198,0.00953,-0.003
1710000213.09,1.6621,0.8038,12.8893,-0.00729,0.00471,0.01936
1710000213.1,1.5367,0.7506,12.8366,0.00876,0.01007,0.0035
1710000213.11,1.1982,0.4851,12.3174,0.01215,0.00347,0.00142
1710000213.12,1.2561,0.5296,12.4013,-0.00587,0.00879,0.00716
1710000213.13,1.0628,0.2415,11.6225,0.01608,0.00796,0.00174
1710000213.14,0.881,0.4202,11.4777,0.00998,-0.01859,-0.00053
1710000213.15,0.6131,0.0275,10.7191,0.02056,-0.00017,0.01053
1710000213.16,0.4997,-0.0821,10.0793,0.01356,-0.00015,-0.01975
1710000213.17,0.0487,-0.4467,9.2229,0.00031,-0.00969,-0.00274
1710000213.18,-0.4907,-0.3795,9.0204,-0.01212,-0.00631,-0.00206
1710000213.19,-0.6121,-0.4173,8.2832,0.00452,-0.00232,0.00187
1710000213.2,-1.039,-0.73,7.8621,-0.0159,-0.00101,0.00885
1710000213.21,-0.912,-0.7712,7.7249,0.01033,0.01591,0.00553
1710000213.22,-1.3949,-0.8431,6.9734,0.00267,0.0097,-0.00185
1710000213.23,-1.06,-0.9131,7.2668,-0.00526,-0.00262,-0.00088
1710000213.24,-1.5173,-0.9246,7.3672,-0.00207,0.01157,-0.00039
1710000213.25,-1.5066,-0.6613,6.7134,0.01356,-0.00316,-0.0254
1710000213.26,-1.5431,-0.833,7.104,0.0044,-0.02123,0.00109
1710000213.27,-1.5022,-0.8019,6.7413,-0.00018,-0.00227,-0.00821
1710000213.28,-1.346,-0.5718,7.357,-0.00345,0.01197,-0.00188
1710000213.29,-1.0587,-0.3903,7.6941,0.00191,0.01811,0.0097
1710000213.3,-0.879,-0.1999,8.6617,0.00843,0.00163,0.00268
1710000213.31,-0.7027,-0.2002,8.4582,0.00541,-0.00194,-0.00442
1710000213.32,-0.3271,-0.0199,9.1564,-0.00995,-0.00049,-0.00081
1710000213.33,-0.1756,0.2421,9.5847,0.00541,-0.00481,0.00492
1710000213.34,0.1873,0.4208,10.1117,-0.00877,-0.00141,-0.00754
1710000213.35,0.7284,0.5854,10.7094,0.0008,-0.00969,-0.00812
1710000213.36,0.6367,0.6233,11.2175,-0.01941,-0.01253,0.01511
1710000213.37,0.9106,0.5036,11.5956,-0.00298,-0.00207,0.00116
1710000213.38,0.9825,0.6521,12.1751,-0.00577,-0.00234,0.00353
1710000213.39,1.2637,0.909,12.2598,-0.0112,-0.01174,0.00859
1710000213.4,1.4828,0.977,12.5833,-0.00328,0.0006,0.00111
1710000213.41,1.4089,0.7791,13.1706,0.0096,0.00261,0.00503
1710000213.42,1.3269,0.7303,12.7809,-0.00685,0.00681,-0.00369
1710000213.43,1.5071,0.5814,12.8931,-0.01383,-0.02374,0.00469
1710000213.44,1.4273,0.7329,12.5092,0.01587,0.00314,-0.0136
1710000213.45,1.3056,0.3735,12.3907,-0.00347,0.00968,-0.002
1710000213.46,0.841,0.547,11.8287,0.013,0.00626,-0.00985
1710000213.47,1.0093,0.2017,10.9004,-0.00959,0.00539,0.01186
1710000213.48,0.479,-0.0245,10.9082,0.01098,-0.00207,-0.02469
1710000213.49,0.1299,-0.2673,10.1718,0.00886,-0.00716,-0.00991
1710000213.5,0.1537,-0.2635,9.75,0.00873,0.00075,-0.0046
1710000213.51,-0.0808,-0.3881,9.3855,0.00614,0.00507,0.01841
1710000213.52,-0.5995,-0.533,9.0689,0.01083,0.00527,0.00549
1710000213.53,-0.9286,-0.6086,7.9208,-0.00085,0.01457,-0.00561
1710000213.54,-0.9605,-0.557,7.7086,-0.0017,-0.00573,0.01011
1710000213.55,-1.4134,-0.6954,7.3864,0.0079,-0.00021,-0.01284
1710000213.56,-0.9745,-0.7727,7.1053,0.01757,0.00049,-0.00205
1710000213.57,-1.6077,-0.6849,6.9153,0.02987,-0.01089,0.00044
1710000213.58,-1.4436,-0.8692,6.9286,0.00229,-0.00604,0.00506
1710000213.59,-1.5123,-0.6573,6.7461,-0.00705,-0.00269,-0.01159
1710000213.6,-1.5645,-0.5844,6.9171,-0.00066,-0.00193,-0.00893
1710000213.61,-1.4548,-0.4059,7.2599,-0.00686,-0.00609,0.01704
1710000213.62,-0.9866,-0.5752,7.3587,7e-05,0.01123,0.0087
1710000213.63,-0.901,-0.3916,7.7795,0.00019,0.00239,-0.01254
1710000213.64,-0.827,-0.242,8.3515,0.00338,0.00664,0.00181
1710000213.65,-0.5475,0.0365,8.7647,0.00434,-0.00402,-0.01074
1710000213.66,-0.31,0.1612,9.2384,0.00364,-0.01049,0.02688
1710000213.67,0.2263,0.3407,9.7794,-0.01375,0.00508,0.01162
1710000213.68,0.5114,0.2084,10.5474,-0.00707,-0.03004,0.0104
1710000213.69,0.7178,0.6865,11.3614,-0.00987,0.0027,-0.00828
1710000213.7,0.9197,0.664,11.6518,0.00696,-0.02316,-0.00151
1710000213.71,1.1874,0.7742,11.8065,-0.01886,0.00872,0.00817
1710000213.72,1.0191,0.809,12.6527,0.01321,-0.01892,-0.00435
1710000213.73,1.4359,0.7348,12.4991,0.0067,-0.00932,-0.00401
1710000213.74,1.6337,0.8468,13.0743,0.00268,0.00754,-0.01154
1710000213.75,1.5346,0.7719,12.7952,-0.01055,-0.01353,-0.00407
1710000213.76,1.4814,0.7127,12.8101,-6e-05,0.0001,0.00243
1710000213.77,1.2993,0.6729,12.5262,-0.01464,0.01506,-0.00515
1710000213.78,1.1811,0.5084,12.2832,0.00906,0.01326,0.0091
1710000213.79,1.015,0.2592,12.2734,0.00057,0.00359,0.01221
1710000213.8,0.9151,0.2398,11.5374,0.01622,0.01403,0.00254
1710000213.81,0.5659,0.274,11.2759,0.01532,0.00361,-0.00115
1710000213.82,0.0995,-0.0943,10.5655,0.00291,-0.00804,0.01523
1710000213.83,0.2138,-0.1786,9.9752,0.00874,-0.01564,0.00403
1710000213.84,-0.1097,-0.2469,9.5588,0.01697,0.00017,-0.00459
1710000213.85,-0.4102,-0.2491,8.8593,-0.01447,0.00032,-0.00819
1710000213.86,-0.8632,-0.6009,8.2072,-0.00216,0.01551,0.0164
1710000213.87,-1.03,-0.792,7.746,-0.00074,0.0019,0.0132
1710000213.88,-1.0779,-0.6723,7.6143,0.00845,0.00937,0.00801
1710000213.89,-1.3105,-0.8649,6.7392,0.0029,0.00498,0.00268
1710000213.9,-1.5313,-0.7704,7.0321,0.00221,0.0007,-0.00173
1710000213.91,-1.2932,-0.7273,6.5461,-0.0131,-0.01385,-0.00758
1710000213.92,-1.6241,-0.7959,6.8509,-0.00687,-0.01152,0.00389
1710000213.93,-1.9006,-0.7087,7.172,0.00681,0.00406,-0.01308
1710000213.94,-1.3441,-0.5089,6.9187,0.00015,0.00215,0.01976
1710000213.95,-1.194,-0.3701,7.4878,-0.00344,-0.01587,0.01427
1710000213.96,-1.0181,-0.3464,7.9812,-0.00207,-0.00634,0.01514
1710000213.97,-0.7435,-0.193,8.0874,0.00953,-0.01583,-0.0074
1710000213.98,-0.6357,-0.1739,8.5762,0.00516,0.01111,0.00813
1710000213.99,-0.1272,0.1008,9.3229,-0.00573,0.00067,0.01545
1710000214.0,-0.2049,0.1973,10.06,0.01993,0.00761,-0.00787
1710000214.01,0.2779,0.3833,10.8286,0.00053,-0.01277,-0.00293
1710000214.02,0.4583,0.643,10.7663,-0.0066,-0.00375,0.00036
1710000214.03,0.9548,0.4965,11.547,-0.00719,-0.00594,0.01787
1710000214.04,0.9076,0.8131,11.7676,0.00569,-0.00477,-0.02184
1710000214.05,1.2242,0.7767,12.0113,0.01002,0.01546,0.01356
1710000214.06,1.37,0.7895,12.4777,0.01356,0.00614,0.01567
1710000214.07,1.4822,0.7122,12.6696,0.00877,0.00536,0.01399
1710000214.08,1.3876,0.8056,12.8214,0.00447,-0.00369,-0.00737
1710000214.09,1.543,0.9458,12.8701,-0.00998,-0.00464,-0.00671
1710000214.1,1.4309,0.399,12.7097,0.00999,0.0048,-0.01276
1710000214.11,1.366,0.3603,12.6819,0.00321,0.02092,0.0085
1710000214.12,1.3919,0.4205,12.4972,0.00836,-0.0024,0.00467
1710000214.13,0.9735,0.3377,11.7254,0.00287,-0.01492,-0.02207
1710000214.14,0.5734,0.255,11.1568,-0.00113,-0.00319,0.00887
1710000214.15,0.7577,0.0565,10.6972,-0.00041,0.00208,0.00293
1710000214.16,0.3349,-0.3024,10.1399,0.00347,0.01118,0.00851
1710000214.17,0.0039,-0.2223,9.5033,-0.0009,0.00588,0.00775
1710000214.18,-0.4004,-0.4363,8.7642,-0.01412,0.00253,-0.00289
1710000214.19,-0.5277,-0.4508,8.2631,0.02019,-0.00681,-0.00051
1710000214.2,-1.1903,-0.7122,8.1834,-0.00834,0.00307,-0.00123
1710000214.21,-0.8615,-0.8721,7.7731,-0.01798,-0.01629,0.00546
1710000214.22,-1.132,-0.8171,7.3421,-0.00468,0.00676,0.00779
1710000214.23,-1.4212,-0.7485,6.9723,-0.01098,-0.01382,-0.00992
1710000214.24,-1.3428,-0.7567,6.7621,0.02934,0.0004,-0.00377
1710000214.25,-1.4072,-0.7626,6.5355,-0.00159,-0.00259,0.00158
1710000214.26,-1.6248,-0.7676,6.7328,0.0096,0.01034,-0.0093
1710000214.27,-1.3678,-0.6368,6.8743,0.00149,-0.00783,-0.00285
1710000214.28,-1.2102,-0.3704,6.9942,-0.02187,-0.01889,-0.00258
1710000214.29,-1.1135,-0.1401,7.6666,0.01044,9e-05,-0.00301
1710000214.3,-0.9146,-0.2154,7.8989,-0.0117,0.00716,0.00372
1710000214.31,-0.5035,-0.009,8.5408,0.00479,0.01383,-0.00683
1710000214.32,-0.3466,-0.0338,8.7681,-0.01466,-0.00323,0.00604
1710000214.33,0.1875,0.3233,9.7391,0.00204,0.01015,-0.0075
1710000214.34,0.09,0.2954,10.2719,-0.00137,0.00191,0.00781
1710000214.35,0.5249,0.3343,10.6344,-0.00216,0.00495,-0.00278
1710000214.36,0.5846,0.6906,11.5299,-0.00023,0.00377,0.00778
1710000214.37,1.0578,0.6783,11.7061,-0.0059,-0.01662,0.01016
1710000214.38,0.9886,0.879,12.1487,-0.02331,-0.01261,-0.01382
1710000214.39,1.3577,0.8663,12.1265,0.00754,-0.00991,0.00206
1710000214.4,1.6037,0.6706,12.5066,0.0114,-0.00597,-0.00271
1710000214.41,1.496,0.8063,12.6562,0.00301,-0.0067,0.00468
1710000214.42,1.3484,0.6582,12.9605,-0.0148,-0.00208,0.02714
1710000214.43,1.5946,0.8078,12.9085,-0.00427,-0.00145,-0.00056
1710000214.44,1.4113,0.5995,12.4104,0.00226,-0.00333,0.01511
1710000214.45,1.2007,0.4135,12.2711,-0.01025,0.01374,-0.0055
1710000214.46,0.8817,0.1478,12.035,0.00592,0.00936,-0.00324
1710000214.47,0.5622,0.3265,11.3495,0.00913,-0.00381,-0.00794
1710000214.48,0.8899,0.0273,10.6219,-0.00729,0.01142,0.00975
1710000214.49,0.1951,-0.1152,10.5143,0.01207,0.02567,-0.00781
